country_name,iso3_code,gdp_usd2022_pc,year,indicator_code,value,connet,color,size,popup,indicator_name
Côte d'Ivoire,CIV,2269.762717427056,2021,hc6_gghed_loess,3.2345916556612853,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Bangladesh,BGD,2272.915897480655,2020,hc6_gghed_loess,3.2310442777434485,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Cambodia,KHM,2322.2126473482263,2019,hc6_gghed_loess,3.198087281547339,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Congo,COG,2355.146406337041,2020,hc6_gghed_loess,3.1536588865016486,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Sao Tome and Principe,STP,2461.703269830504,2021,hc6_gghed_loess,3.0853656839423005,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Egypt,EGY,3400.08189131473,2020,hc6_gghed_loess,2.4409451321395754,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Morocco,MAR,3560.8541798747706,2019,hc6_gghed_loess,2.3745322590949898,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
"occupied Palestinian territory, including east Jerusalem",PSE,3602.4368222540993,2022,hc6_gghed_loess,2.361966596947508,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Eswatini,SWZ,3709.071678930837,2019,hc6_gghed_loess,2.3445390398441606,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Sri Lanka,LKA,3770.529300069591,2018,hc6_gghed_loess,2.3436857475369974,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Tunisia,TUN,3971.3822905537263,2019,hc6_gghed_loess,2.313984207782571,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Iran (Islamic Republic of),IRN,4071.951895180976,2019,hc6_gghed_loess,2.310850464638713,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Jordan,JOR,4341.824534601933,2019,hc6_gghed_loess,2.385776819328305,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Cabo Verde,CPV,4421.789762267305,2019,hc6_gghed_loess,2.438443449395872,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Namibia,NAM,4781.680621228851,2019,hc6_gghed_loess,2.6339565991495197,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Mongolia,MNG,4888.164944596249,2021,hc6_gghed_loess,2.689062768917188,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Ukraine,UKR,4897.909985036439,2020,hc6_gghed_loess,2.6937914685058955,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
El Salvador,SLV,5093.531077004209,2022,hc6_gghed_loess,2.7487460700122024,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Georgia,GEO,5795.483822922803,2019,hc6_gghed_loess,3.0203364294660475,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Republic of Moldova,MDA,5932.25545531029,2021,hc6_gghed_loess,3.071057041943808,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Paraguay,PRY,6205.625973945806,2022,hc6_gghed_loess,3.1672513174976076,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Guyana,GUY,6434.903207997396,2019,hc6_gghed_loess,3.237681781812302,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
North Macedonia,MKD,6723.298926609337,2020,hc6_gghed_loess,3.2665828192499653,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Armenia,ARM,6773.514379094577,2022,hc6_gghed_loess,3.2619888720333723,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
South Africa,ZAF,6778.157243614212,2019,hc6_gghed_loess,3.2615248074414445,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Thailand,THA,6951.30488158535,2018,hc6_gghed_loess,3.243803571569374,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Suriname,SUR,7118.231230613029,2019,hc6_gghed_loess,3.2323351116569468,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Belarus,BLR,7944.179719965559,2022,hc6_gghed_loess,3.2647791936972883,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Botswana,BWA,8080.04371202932,2019,hc6_gghed_loess,3.273718818963939,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Montenegro,MNE,8520.329706623219,2020,hc6_gghed_loess,3.2866316425522832,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Gabon,GAB,9034.546789742915,2019,hc6_gghed_loess,3.2760281736266936,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Dominican Republic,DOM,9490.46401076917,2019,hc6_gghed_loess,3.2583833006351606,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Mauritius,MUS,10463.576358930426,2019,hc6_gghed_loess,3.208480145184249,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Mexico,MEX,10499.487017974525,2020,hc6_gghed_loess,3.206797535888686,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Lebanon,LBN,10581.092711561296,2018,hc6_gghed_loess,3.202982523967545,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Kazakhstan,KAZ,10860.289445727456,2018,hc6_gghed_loess,3.1899240928977615,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Malaysia,MYS,10927.487333058716,2021,hc6_gghed_loess,3.186765740045847,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
China,CHN,10979.65965307673,2019,hc6_gghed_loess,3.1843059790209063,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Costa Rica,CRI,13625.902500911285,2022,hc6_gghed_loess,3.02971362426405,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Chile,CHL,15266.09345901415,2021,hc6_gghed_loess,2.8944514975111644,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Seychelles,SYC,16615.25630221964,2018,hc6_gghed_loess,2.8018630258774397,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Trinidad and Tobago,TTO,22301.01850937032,2018,hc6_gghed_loess,2.4559524160590804,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Slovenia,SVN,25843.30092496315,2020,hc6_gghed_loess,2.2636897879164963,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Saudi Arabia,SAU,33407.0634061018,2019,hc6_gghed_loess,4.284060684300285,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
United Arab Emirates,ARE,48028.56282348628,2021,hc6_gghed_loess,5.399668514058212,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Canada,CAN,54141.36212165505,2021,hc6_gghed_loess,5.86975381238657,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
United States of America,USA,69459.28968540588,2020,hc6_gghed_loess,7.104858009430001,hc6_gghed_loess,gghed,0,,Domestic government expenditure on preventive care (loess smoothed)
Burundi,BDI,295.6786373273473,2020,hc6_ext_loess,18.58800176856819,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Afghanistan,AFG,349.3199955888189,2022,hc6_ext_loess,18.120714344892335,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Central African Republic,CAF,484.4513318551329,2019,hc6_ext_loess,16.953606596740084,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Sierra Leone,SLE,488.933289989506,2021,hc6_ext_loess,16.9151651156498,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Madagascar,MDG,494.9850875214201,2021,hc6_ext_loess,16.863287925071397,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Mozambique,MOZ,587.4130430600209,2018,hc6_ext_loess,16.075079688024047,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Niger,NER,608.988502891053,2022,hc6_ext_loess,15.892196216108474,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Malawi,MWI,620.1391267509562,2019,hc6_ext_loess,15.797842939030705,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Democratic Republic of the Congo,COD,644.0889923802301,2022,hc6_ext_loess,15.595577005337505,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Sudan,SDN,736.3998743616515,2020,hc6_ext_loess,14.821097219088193,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Guinea-Bissau,GNB,799.0310882536863,2021,hc6_ext_loess,14.300115020179167,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Gambia,GMB,817.7587894534383,2019,hc6_ext_loess,14.14500850235632,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
South Sudan,SSD,827.4961247762102,2019,hc6_ext_loess,14.064477168788947,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Burkina Faso,BFA,838.1363452853268,2022,hc6_ext_loess,13.976563820131666,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Mali,MLI,842.1461472074532,2019,hc6_ext_loess,13.943455231536317,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Togo,TGO,865.0380106314924,2021,hc6_ext_loess,13.754652326586067,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Liberia,LBR,878.1154007290856,2020,hc6_ext_loess,13.646949158650898,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Ethiopia,ETH,885.1970120120711,2020,hc6_ext_loess,13.588670379331893,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Chad,TCD,887.6387422892386,2022,hc6_ext_loess,13.568583018676529,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Tajikistan,TJK,892.5459333837222,2019,hc6_ext_loess,13.528224060181897,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Uganda,UGA,997.9400393082342,2019,hc6_ext_loess,12.665433964795021,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
United Republic of Tanzania,TZA,1091.9346993210518,2019,hc6_ext_loess,11.90416743035744,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Myanmar,MMR,1113.7636390428363,2022,hc6_ext_loess,11.728686274794429,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Nepal,NPL,1265.892736888656,2021,hc6_ext_loess,10.522474775890352,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Timor-Leste,TLS,1310.0266354062414,2018,hc6_ext_loess,10.181101739617302,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Pakistan,PAK,1334.761673347452,2022,hc6_ext_loess,10.022742723257354,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Guinea,GIN,1370.876445847163,2021,hc6_ext_loess,9.792612720065206,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Comoros,COM,1489.4467208406688,2019,hc6_ext_loess,9.069777240791911,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Senegal,SEN,1545.7746938496416,2021,hc6_ext_loess,8.82860131162887,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Cameroon,CMR,1612.9486038552045,2019,hc6_ext_loess,8.52579423836452,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Kyrgyzstan,KGZ,1750.2338488189823,2019,hc6_ext_loess,7.873174085399132,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Haiti,HTI,1809.3439926150215,2019,hc6_ext_loess,7.5867728310887745,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Zimbabwe,ZWE,1918.64653891671,2020,hc6_ext_loess,7.057313646281079,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Mauritania,MRT,1952.163896572111,2021,hc6_ext_loess,6.8952827845156826,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Kenya,KEN,1969.0312544948133,2019,hc6_ext_loess,6.8145839731139315,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Lao People's Democratic Republic,LAO,2059.2126687405507,2019,hc6_ext_loess,6.390680300776356,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Nigeria,NGA,2105.4313815530245,2021,hc6_ext_loess,6.19260999339019,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Uzbekistan,UZB,2106.8839239108147,2019,hc6_ext_loess,6.186194636515619,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Ghana,GHA,2225.276143328211,2022,hc6_ext_loess,5.684623796931619,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
India,IND,2232.259355762569,2019,hc6_ext_loess,5.655224436888487,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Côte d'Ivoire,CIV,2269.762717427056,2021,hc6_ext_loess,5.499777110758952,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Bangladesh,BGD,2272.915897480655,2020,hc6_ext_loess,5.486888687241982,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Cambodia,KHM,2322.2126473482263,2019,hc6_ext_loess,5.2910941086394185,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Congo,COG,2355.146406337041,2020,hc6_ext_loess,5.160421818724663,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Sao Tome and Principe,STP,2461.703269830504,2021,hc6_ext_loess,4.753923593873865,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Egypt,EGY,3400.08189131473,2020,hc6_ext_loess,2.686373123568153,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Morocco,MAR,3560.8541798747706,2019,hc6_ext_loess,2.4263600628707422,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
"occupied Palestinian territory, including east Jerusalem",PSE,3602.4368222540993,2022,hc6_ext_loess,2.3668626690104215,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Eswatini,SWZ,3709.071678930837,2019,hc6_ext_loess,2.225328345415024,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Sri Lanka,LKA,3770.529300069591,2018,hc6_ext_loess,2.1543307834033136,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Tunisia,TUN,3971.3822905537263,2019,hc6_ext_loess,1.8010100385369336,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Iran (Islamic Republic of),IRN,4071.951895180976,2019,hc6_ext_loess,1.659710420402567,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Jordan,JOR,4341.824534601933,2019,hc6_ext_loess,1.4071793677382674,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Cabo Verde,CPV,4421.789762267305,2019,hc6_ext_loess,1.3679597697736259,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Namibia,NAM,4781.680621228851,2019,hc6_ext_loess,1.1331477451454792,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Mongolia,MNG,4888.164944596249,2021,hc6_ext_loess,1.0801348595396698,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Ukraine,UKR,4897.909985036439,2020,hc6_ext_loess,1.0755934644725291,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
El Salvador,SLV,5093.531077004209,2022,hc6_ext_loess,0.9330498741471251,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Georgia,GEO,5795.483822922803,2019,hc6_ext_loess,0.779732006556603,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Republic of Moldova,MDA,5932.25545531029,2021,hc6_ext_loess,0.7721048847469315,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Paraguay,PRY,6205.625973945806,2022,hc6_ext_loess,0.7384893030148948,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Guyana,GUY,6434.903207997396,2019,hc6_ext_loess,0.7293275304619901,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
North Macedonia,MKD,6723.298926609337,2020,hc6_ext_loess,0.706103112137265,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Armenia,ARM,6773.514379094577,2022,hc6_ext_loess,0.6988576405996122,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
South Africa,ZAF,6778.157243614212,2019,hc6_ext_loess,0.6981577894134521,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Thailand,THA,6951.30488158535,2018,hc6_ext_loess,0.6700484055678908,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Suriname,SUR,7118.231230613029,2019,hc6_ext_loess,0.6421683993715631,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Belarus,BLR,7944.179719965559,2022,hc6_ext_loess,0.5224921677379307,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Botswana,BWA,8080.04371202932,2019,hc6_ext_loess,0.5047081399769795,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Montenegro,MNE,8520.329706623219,2020,hc6_ext_loess,0.4502805422419809,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Gabon,GAB,9034.546789742915,2019,hc6_ext_loess,0.3916514837749233,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Dominican Republic,DOM,9490.46401076917,2019,hc6_ext_loess,0.3445031771146663,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Mauritius,MUS,10463.576358930426,2019,hc6_ext_loess,0.27373939061768476,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Mexico,MEX,10499.487017974525,2020,hc6_ext_loess,0.271684091065002,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Lebanon,LBN,10581.092711561296,2018,hc6_ext_loess,0.26704083040390875,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Kazakhstan,KAZ,10860.289445727456,2018,hc6_ext_loess,0.251189217788941,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Malaysia,MYS,10927.487333058716,2021,hc6_ext_loess,0.2473358631779754,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
China,CHN,10979.65965307673,2019,hc6_ext_loess,0.24432606692087155,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Costa Rica,CRI,13625.902500911285,2022,hc6_ext_loess,0.10248239378602449,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Chile,CHL,15266.09345901415,2021,hc6_ext_loess,0.07937689101410166,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Seychelles,SYC,16615.25630221964,2018,hc6_ext_loess,0.07412562310925469,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Trinidad and Tobago,TTO,22301.01850937032,2018,hc6_ext_loess,0.03467191996867998,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Slovenia,SVN,25843.30092496315,2020,hc6_ext_loess,-0.0022301639094172783,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Saudi Arabia,SAU,33407.0634061018,2019,hc6_ext_loess,0.03113018232955382,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
United Arab Emirates,ARE,48028.56282348628,2021,hc6_ext_loess,0.009690638429372624,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
Canada,CAN,54141.36212165505,2021,hc6_ext_loess,-0.0047471418033718515,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
United States of America,USA,69459.28968540588,2020,hc6_ext_loess,-0.038423212341682854,hc6_ext_loess,ext,0,,External expenditure on preventive care (loess smoothed)
